seqname	DTT	PH	EW	DTT_F	PH_F	EW_F	DTT_M	PH_M	EW_M	MPH.DTT	MPH.PH	MPH.EW
MG_564_X_MG_1522	62.5009882496901	240.969494572131	215.813326750243	68.9782346760783	156.042497415519	93.4838689729957	68.8675635466986	167.41828375895	117.839506937584	-0.0931752863633856	0.489945666347453	1.04249365050427
MG_231_X_MG_1522	62.8193166518619	269.394292533916	239.729180051977	69.501763387461	208.875232159376	119.164811733828	68.8675635466986	167.41828375895	117.839506937584	-0.0920051713230741	0.431830638253079	1.02299419180072
MG_1341_X_MG_1522	NA	NA	NA	69.1527442465392	240.542801780999	70.8061806215367	68.8675635466986	167.41828375895	117.839506937584	NA	NA	NA
MG_1050_X_MG_1522	63.9334660594631	273.063157433745	244.18852081397	69.3272538170001	242.929711894497	107.970154939919	68.8675635466986	167.41828375895	117.839506937584	-0.0747342443211292	0.330885786338073	1.16278186490033
MG_1089_X_MG_1522	65.525108070322	NA	232.895442955019	70.5488208102264	240.699471556788	107.579160318357	68.8675635466986	167.41828375895	117.839506937584	-0.0600085008291597	NA	1.06633679268975
MG_701_X_MG_1522	61.5460030431747	266.420018561724	237.882922133142	70.0252920988437	227.198223231406	89.4232403907821	68.8675635466986	167.41828375895	117.839506937584	-0.11376286768498	0.350273056713439	1.29547205370451
MG_695_X_MG_1522	60.9093462388312	256.571075408299	215.051845553617	65.4880432668603	206.582323911352	90.4878182906824	68.8675635466986	167.41828375895	117.839506937584	-0.0933114339864773	0.37203560714253	1.06455725688392
MG_390_X_MG_1522	61.0685104399171	269.697062938271	215.110626558269	62.8703997099468	221.346146312214	70.4424646886294	68.8675635466986	167.41828375895	117.839506937584	-0.0728790861758438	0.387457504221271	1.28498379000744
MG_892_X_MG_1522	63.4559734562054	264.754781337772	234.561795370315	69.6762729579219	211.374575876675	85.4834444735673	68.8675635466986	167.41828375895	117.839506937584	-0.083958188871302	0.397886864036717	1.30728300708161
MG_548_X_MG_1522	NA	NA	NA	63.5684379917904	191.205646211079	93.9364335851545	68.8675635466986	167.41828375895	117.839506937584	NA	NA	NA
MG_532_X_MG_1522	62.0234956464324	266.731693977972	224.590399490294	67.2331389714693	240.376916136045	113.553194499291	68.8675635466986	167.41828375895	117.839506937584	-0.0885646510435467	0.308164951655409	0.941205561762831
MG_711_X_MG_1522	61.0685104399171	276.251151691364	227.430590760514	65.1390241259385	245.768199597034	87.9370804445855	68.8675635466986	167.41828375895	117.839506937584	-0.0885745021864069	0.337174195281493	1.21046129352052
MG_364_X_MG_1522	62.5009882496901	237.719165231263	214.57358192486	66.8392426061456	195.520712824058	99.2618803254017	68.8675635466986	167.41828375895	117.839506937584	-0.0788820395743993	0.309967611468249	0.976713135093295
MG_794_X_MG_1522	62.0234956464324	265.173316896733	238.222556964615	68.2801963942347	197.55077213055	89.3349093735611	68.8675635466986	167.41828375895	117.839506937584	-0.0955230231518964	0.453127669963441	1.29972948596935
MG_406_X_MG_1522	61.7051672442606	263.436839577639	218.835204762114	63.7429475622513	211.402223484168	91.0599620841888	68.8675635466986	167.41828375895	117.839506937584	-0.0693774312721715	0.390826708378654	1.09512456672933
MG_571_X_MG_1522	62.0234956464324	277.711573641781	228.616007683206	64.4409858440949	209.351692595159	98.5499123097305	68.8675635466986	167.41828375895	117.839506937584	-0.0694745996431067	0.474170401416341	1.11300541845734
MG_688_X_MG_1522	62.1826598475183	258.921998547995	228.143978407879	67.5821581123911	252.956577545019	140.618855766969	68.8675635466986	167.41828375895	117.839506937584	-0.088563038583876	0.231862427476466	0.765421524926034
MG_884_X_MG_1522	62.1826598475183	274.603724491198	235.798868331851	63.0449092804077	211.328496530855	79.9224606561979	68.8675635466986	167.41828375895	117.839506937584	-0.0572133398026852	0.450064997416374	1.38467356692364
MG_67_X_MG_1522	60.2726894344876	250.515667321202	221.838379727051	62.521380569025	181.759380317894	75.9969265634835	68.8675635466986	167.41828375895	117.839506937584	-0.0825302716277079	0.43488941644372	1.28892345696021
