seqname	DTT	PH	EW	DTT_F	PH_F	EW_F	DTT_M	PH_M	EW_M	MPH.DTT	MPH.PH	MPH.EW
MG_1424_X_MG_1542	63.8224769717751	311.131467796026	224.115775039891	66.1860815487039	202.83146516157	120.723594298978	71.3548494559717	235.416029005854	143.374649106358	-0.0719493243854005	0.419889317962257	0.697215188939517
MG_1056_X_MG_1542	63.9641514845158	307.656209553695	220.820906263801	71.24685909207	208.351770790856	99.5942966283805	71.3548494559717	235.416029005854	143.374649106358	-0.102897824496028	0.386563917862595	0.817688310710146
MG_414_X_MG_1542	62.1223828188872	320.331629407393	234.424007353657	66.8841198305475	240.846925463414	81.2006623596202	71.3548494559717	235.416029005854	143.374649106358	-0.1012319733066	0.345188099982961	1.08770951555974
MG_893_X_MG_1542	63.5391279462938	320.323566163212	231.599834117008	64.6154954145558	224.276792706392	98.4953549199503	71.3548494559717	235.416029005854	143.374649106358	-0.0653972672232834	0.393641801801835	0.915076944322677
MG_1343_X_MG_1542	NA	NA	NA	66.011571978243	255.05779571443	117.711246991827	71.3548494559717	235.416029005854	143.374649106358	NA	NA	NA
MG_1136_X_MG_1542	64.9558730737005	319.605937431037	242.5513503386	70.1998016693046	220.350832442492	107.660996403027	71.3548494559717	235.416029005854	143.374649106358	-0.0822502467091053	0.402497480467914	0.9324056537583
MG_1237_X_MG_1542	64.8141985609598	315.026014735807	243.296618272126	70.0252920988437	221.364578050542	114.859973877879	71.3548494559717	235.416029005854	143.374649106358	-0.0831216060732225	0.379331827442983	0.884306724330898
MG_1492_X_MG_1542	65.0975475864411	319.872024489034	211.701180187125	71.0723495216091	230.801628074563	86.1573186949368	71.3548494559717	235.416029005854	143.374649106358	-0.0858832013302744	0.372200385940595	0.84463351414644
MG_1099_X_MG_1542	63.6808024590345	311.712021377111	230.846721253902	66.8841198305475	202.444398656679	84.8638013877208	71.3548494559717	235.416029005854	143.374649106358	-0.0786852247567425	0.423796267870789	1.02285566480299
MG_1141_X_MG_1542	65.5225711246631	310.260637424398	226.563391844986	73.6899930785225	218.894725114567	67.8912572247078	71.3548494559717	235.416029005854	143.374649106358	-0.0965198075335813	0.365852049992017	1.14481736101752
MG_1340_X_MG_1542	NA	NA	NA	69.1527442465392	224.239929229736	116.868205426371	71.3548494559717	235.416029005854	143.374649106358	NA	NA	NA
MG_1058_X_MG_1542	64.5308495354785	311.324985656388	225.798511593393	70.7233303806873	223.170888406702	99.9307338601626	71.3548494559717	235.416029005854	143.374649106358	-0.0916149177915038	0.357757815739486	0.856091376527115
MG_700_X_MG_1542	64.6725240482191	306.891160548417	233.676778184793	66.7096102600866	210.241023969493	67.2597088607654	71.3548494559717	235.416029005854	143.374649106358	-0.0631546426759815	0.377252568985568	1.21879070860098
MG_536_X_MG_1542	64.2475005099971	316.316133804886	226.069161528572	68.6292155351565	218.535306217168	69.6526815217676	71.3548494559717	235.416029005854	143.374649106358	-0.0820740844456986	0.393612527428663	1.1224427951286
MG_692_X_MG_1542	63.6808024590345	307.043402995883	226.375113629209	72.2939165148354	207.024685631228	73.0287447618257	71.3548494559717	235.416029005854	143.374649106358	-0.113381837586047	0.38795274864222	1.09215862637625
MG_1448_X_MG_1542	63.6808024590345	315.848465642345	220.397280278304	69.6762729579219	235.345051572456	85.8432364323033	71.3548494559717	235.416029005854	143.374649106358	-0.0969255385751503	0.341863117717117	0.923037373461247
MG_1238_X_MG_1542	60.9889867169619	280.670012375542	202.004852074632	60.776284864416	181.16495675681	82.0810535460849	71.3548494559717	235.416029005854	143.374649106358	-0.0768415478962348	0.34749315003756	0.791969328769101
MG_411_X_MG_1542	61.6973592806652	283.821259752467	196.503597957411	63.3939284213295	191.92909194046	77.820702164708	71.3548494559717	235.416029005854	143.374649106358	-0.0842609446618471	0.328299989123416	0.77674256559401
MG_1322_X_MG_1542	NA	NA	NA	63.5684379917904	195.845836335195	80.0237815229326	71.3548494559717	235.416029005854	143.374649106358	NA	NA	NA
MG_554_X_MG_1542	63.5391279462938	313.340796701823	234.282798691824	65.1390241259385	199.331278053051	78.878076337548	71.3548494559717	235.416029005854	143.374649106358	-0.0689819802327778	0.441484704398032	1.10825579955333
MG_869_X_MG_1542	62.6890808698498	313.090836132189	233.859172706327	64.266476273634	228.811000335121	81.3986277453942	71.3548494559717	235.416029005854	143.374649106358	-0.0755276792554612	0.348869481282287	1.08084498283635
MG_879_X_MG_1542	64.3891750227378	327.685308101142	234.576983403975	70.1998016693046	260.578101343716	64.7710941229479	71.3548494559717	235.416029005854	143.374649106358	-0.0902570207212311	0.321327362766143	1.25396858724659
MG_1333_X_MG_1542	NA	NA	NA	66.7096102600866	236.321933703849	80.9109886001163	71.3548494559717	235.416029005854	143.374649106358	NA	NA	NA
MG_1144_X_MG_1542	63.8224769717751	328.080407066047	241.107884013724	67.4076485419302	230.285539401374	100.615299208553	71.3548494559717	235.416029005854	143.374649106358	-0.0801192268426862	0.408972738434758	0.97637554890198
MG_887_X_MG_1542	62.9724298953312	NA	221.040564186129	67.0586294010084	227.447051698837	111.480013687643	71.3548494559717	235.416029005854	143.374649106358	-0.0900824050467027	NA	0.734640141662199
MG_1039_X_MG_1542	65.8059201501444	318.299691873594	233.623824936606	74.5625409308271	217.332635291255	75.8488422197943	71.3548494559717	235.416029005854	143.374649106358	-0.0980386919515812	0.406076779344024	1.1313758258601
MG_1051_X_MG_1542	64.2475005099971	318.630284885046	223.203802432223	70.8978399511482	223.968061089395	78.7884463400519	71.3548494559717	235.416029005854	143.374649106358	-0.0967130283755263	0.387206443388063	1.00936885564834
MG_1062_X_MG_1542	63.9641514845158	310.972005418343	232.07052965645	66.1860815487039	234.174636188617	92.1303261127775	71.3548494559717	235.416029005854	143.374649106358	-0.069889217452783	0.324438616298135	0.970833350255214
MG_535_X_MG_1542	65.3808966119225	308.027118786055	228.622684830042	72.991954796679	230.691037644594	50.0961568830345	71.3548494559717	235.416029005854	143.374649106358	-0.0941136944398702	0.321701131886321	1.36338173773439
MG_1048_X_MG_1542	63.8224769717751	315.243722328714	221.777987190076	68.8037251056174	221.294537444895	75.503312084	71.3548494559717	235.416029005854	143.374649106358	-0.0892818770252268	0.38049673244295	1.02649902241364
MG_1405_X_MG_1542	64.1058259972565	308.027118786055	212.313084388398	69.1527442465392	249.9337724592	61.7075326590866	71.3548494559717	235.416029005854	143.374649106358	-0.0875108695835432	0.26929945312127	1.07051712206986
MG_530_X_MG_1542	63.3974534335532	NA	218.765017119203	66.011571978243	207.467047351104	92.1718936421326	71.3548494559717	235.416029005854	143.374649106358	-0.0769585059924637	NA	0.857509896486094
MG_402_X_MG_1542	63.9641514845158	310.68798936603	226.422183183153	66.1417749557965	202.353371642713	78.1616516363837	71.3548494559717	235.416029005854	143.374649106358	-0.0695895007144456	0.419413914749352	1.04410909114245
MG_385_X_MG_1542	64.2475005099971	303.245614986283	230.124988097348	67.2331389714693	199.799444206587	99.7891444490241	71.3548494559717	235.416029005854	143.374649106358	-0.0728272884394386	0.393542434270301	0.892757015611665
MG_1239_X_MG_1542	63.5391279462938	315.548067819477	240.001749496037	67.2331389714693	207.374888659463	112.711451914111	71.3548494559717	235.416029005854	143.374649106358	-0.083050000692372	0.425268925944789	0.874383252661211
MG_1143_X_MG_1542	65.3808966119225	325.927520869522	234.955866938699	70.0252920988437	237.811598324622	86.3940062730285	71.3548494559717	235.416029005854	143.374649106358	-0.0751049490699053	0.37746615812822	1.04515160303957
MG_1028_X_MG_1542	64.6725240482191	314.219690317633	229.411099858606	66.8841198305475	223.677761210727	113.615545801897	71.3548494559717	235.416029005854	143.374649106358	-0.0643372938613794	0.368869268170225	0.785368503576608
MG_687_X_MG_1542	63.3974534335532	312.002298167654	232.211738318282	66.011571978243	200.956035786679	115.062096022356	71.3548494559717	235.416029005854	143.374649106358	-0.0769585059924637	0.42998291293459	0.797048931278169
MG_223_X_MG_1542	64.1058259972565	320.807360814116	230.354678151445	63.0449092804077	202.647147778288	109.188603316874	71.3548494559717	235.416029005854	143.374649106358	-0.046042543528699	0.464662531871267	0.824134555928421
MG_403_X_MG_1542	64.6725240482191	314.050362189816	236.322479358814	71.7703878034527	206.084666976492	85.7834831011588	71.3548494559717	235.416029005854	143.374649106358	-0.0962806380401568	0.422649454678883	1.06252754010763
MG_1240_X_MG_1542	64.8141985609598	319.06570007086	229.658215016813	70.3743112397655	203.928153592096	78.7150171076584	71.3548494559717	235.416029005854	143.374649106358	-0.0853794908148467	0.452463524993758	1.06815759536964
MG_539_X_MG_1542	65.3808966119225	314.644354505829	226.398648406181	70.5488208102264	182.326156271485	71.2166600298398	71.3548494559717	235.416029005854	143.374649106358	-0.0785171871978504	0.50640450304025	1.11004489713504
MG_236_X_MG_1542	63.8224769717751	305.143165122428	231.301726945951	67.9311772533129	210.237952006961	69.1149015383499	71.3548494559717	235.416029005854	143.374649106358	-0.0835767452109999	0.369417432012813	1.17706448382206
MG_160_X_MG_1542	64.8141985609598	318.815739501226	223.386196953757	67.4076485419302	200.333964618104	93.2461546318105	71.3548494559717	235.416029005854	143.374649106358	-0.0658254283957934	0.463296588255863	0.888136574846089
MG_75_X_MG_1542	64.2475005099971	299.665534569589	212.018899676247	68.8037251056174	187.363302821576	105.492725837553	71.3548494559717	235.416029005854	143.374649106358	-0.0832169817514064	0.417597843651952	0.703870583470664
MG_702_X_MG_1542	63.3974534335532	309.268858390044	228.622684830042	69.1527442465392	208.130589930918	84.0454405410175	71.3548494559717	235.416029005854	143.374649106358	-0.0975939198306793	0.394526956969682	1.01057598020062
MG_226_X_MG_1542	64.2475005099971	312.921508004373	226.422183183153	68.1056868237738	177.257428231239	102.820976538239	71.3548494559717	235.416029005854	143.374649106358	-0.0786282309839639	0.516557474277249	0.839368043931142
MG_1302_X_MG_1542	63.5391279462938	310.333206622034	233.223733728081	70.5488208102264	190.675733734144	90.0896199373834	71.3548494559717	235.416029005854	143.374649106358	-0.104475200294675	0.456649641037064	0.997939425020834
MG_235_X_MG_1542	64.1058259972565	310.43534104296	224.68060968722	66.5351006896257	199.034527065968	85.6042231061667	71.3548494559717	235.416029005854	143.374649106358	-0.070188568063627	0.429093997944566	0.962457125552481
MG_551_X_MG_1542	63.3974534335532	312.534472283649	225.755364498356	69.1527442465392	202.33380822671	101.067346152446	71.3548494559717	235.416029005854	143.374649106358	-0.0975939198306793	0.427913596767865	0.847107852800306
MG_1270_X_MG_1542	63.1141044080718	316.379760527238	222.38989139135	65.4880432668603	214.784447467386	83.8583866331996	71.3548494559717	235.416029005854	143.374649106358	-0.0775683975651397	0.405506111435862	0.957372885219396
MG_1329_X_MG_1542	NA	NA	NA	70.0252920988437	224.396599005525	83.0712014377993	71.3548494559717	235.416029005854	143.374649106358	NA	NA	NA
MG_541_X_MG_1542	65.0975475864411	312.994077202008	225.739674650963	68.6292155351565	215.494069393021	98.5369224602169	71.3548494559717	235.416029005854	143.374649106358	-0.0699291724302078	0.388277079237793	0.866299104165331
MG_1241_X_MG_1542	63.8224769717751	325.371157020982	227.434178592952	67.9311772533129	244.828180942298	85.6821622344241	71.3548494559717	235.416029005854	143.374649106358	-0.0835767452109999	0.355023757833997	0.985832049801689
MG_1094_X_MG_1542	64.2475005099971	321.129890581386	232.941316404416	68.4547059646956	213.337556008625	100.160654293198	71.3548494559717	235.416029005854	143.374649106358	-0.0809283340228729	0.431208134286102	0.912998346874096
MG_694_X_MG_1542	63.8224769717751	320.412261849211	236.989298043612	67.756667682852	205.771327424913	121.518573407204	71.3548494559717	235.416029005854	143.374649106358	-0.0824271306295269	0.452499747233765	0.789319453286341
MG_427_X_MG_1542	64.1058259972565	323.911709824087	236.447998173254	69.501763387461	222.590288649365	86.2952833715202	71.3548494559717	235.416029005854	143.374649106358	-0.0897718651163011	0.414442104128019	1.05902440621851
MG_59_X_MG_1542	62.4057318443685	290.606219679527	212.505285063081	61.8233422871814	201.292415011168	63.2823356648187	71.3548494559717	235.416029005854	143.374649106358	-0.0628235595100444	0.330893522490258	1.05659910598599
MG_895_X_MG_1542	63.2557789208125	305.922612054621	240.354771150618	66.011571978243	217.00547193593	92.7434472545499	71.3548494559717	235.416029005854	143.374649106358	-0.0790212300739606	0.352378750425418	1.03588606595603
MG_1243_X_MG_1542	63.2557789208125	300.141265976312	213.889914445527	63.5684379917904	206.734385752559	77.0205271088826	71.3548494559717	235.416029005854	143.374649106358	-0.0623445349224377	0.357643263278658	0.940967294462375
MG_157_X_MG_1542	63.6808024590345	324.567520356244	231.591989187429	64.9645145554776	229.198066840012	84.0090689483503	71.3548494559717	235.416029005854	143.374649106358	-0.0657115675262976	0.397148830645543	1.03701470948512
MG_559_X_MG_1542	63.6808024590345	323.065069185004	236.08909282443	66.5351006896257	243.79600359592	99.1604354862766	71.3548494559717	235.416029005854	143.374649106358	-0.0763532455875976	0.348317851832705	0.946844871709746
MG_1244_X_MG_1542	62.6890808698498	303.076286858466	222.280062436069	61.6488327167205	191.219470014825	81.5825640880818	71.3548494559717	235.416029005854	143.374649106358	-0.057333152800173	0.420773881002227	0.976198578206454
MG_1460_X_MG_1542	63.2557789208125	295.553280036901	220.962114925633	62.8703997099468	209.411595744726	86.1446010626046	71.3548494559717	235.416029005854	143.374649106358	-0.0574682585595983	0.328844089674607	0.925434269787565
MG_534_X_MG_1542	65.0975475864411	323.718191963725	245.95604806997	68.6292155351565	228.709625774316	118.930994349056	71.3548494559717	235.416029005854	143.374649106358	-0.0699291724302078	0.394959268593123	0.875339354730863
MG_1271_X_MG_1542	63.2557789208125	318.735107059409	234.376937799712	66.3605911191648	207.68362027646	90.9612391935919	71.3548494559717	235.416029005854	143.374649106358	-0.0813553127138182	0.438661066763029	1.00035034752944
MG_374_X_MG_1542	63.5391279462938	305.055425118401	221.644623457823	65.8370624077821	208.333339052528	108.949589990737	71.3548494559717	235.416029005854	143.374649106358	-0.0737190395102164	0.374899648660531	0.756823872735696
MG_237_X_MG_1542	63.3974534335532	298.915652860687	227.387109039008	61.9978518576423	192.086683303165	89.8441116833724	71.3548494559717	235.416029005854	143.374649106358	-0.0491763150045624	0.398426930421984	0.949989857325585
MG_1335_X_MG_1542	NA	NA	NA	67.9771869623615	218.256414903615	61.4902266859935	71.3548494559717	235.416029005854	143.374649106358	NA	NA	NA
MG_1245_X_MG_1542	63.9641514845158	307.785221460603	214.231168711622	71.9297086817674	182.095659454345	83.0422236685804	71.3548494559717	235.416029005854	143.374649106358	-0.107173134134563	0.474378945393017	0.892360459589695
MG_1055_X_MG_1542	63.3974534335532	317.07407875797	226.069161528572	67.5821581123911	210.789368184756	99.1084760617228	71.3548494559717	235.416029005854	143.374649106358	-0.0873928474044755	0.421202346517213	0.864617683163468
MG_1149_X_MG_1542	64.2475005099971	319.904277465761	244.771464291787	69.1527442465392	219.254144011967	87.0928604558841	71.3548494559717	235.416029005854	143.374649106358	-0.085494259534117	0.407192714412882	1.1241299023599
MG_706_X_MG_1542	64.6725240482191	318.315818361958	232.082297044936	68.1056868237738	227.483915175493	108.843073176403	71.3548494559717	235.416029005854	143.374649106358	-0.0725329792437949	0.375311543512538	0.840332986472289
MG_396_X_MG_1542	64.2475005099971	311.470124051659	211.948295345331	69.3272538170001	166.949478571212	86.0173004859312	71.3548494559717	235.416029005854	143.374649106358	-0.0866286611405747	0.548194953027888	0.847913980608633
MG_241_X_MG_1542	64.5308495354785	308.527039925323	220.338443335874	71.0723495216091	197.348023008941	78.4260293936547	71.3548494559717	235.416029005854	143.374649106358	-0.0938409236618327	0.425844122167408	0.986814872037115
MG_389_X_MG_1542	62.8307553825905	312.711863655647	212.536664769633	68.4547059646956	206.186041537296	87.4591743586942	71.3548494559717	235.416029005854	143.374649106358	-0.101195119410235	0.416260857975715	0.841468997733867
MG_542_X_MG_1542	63.3974534335532	295.682291943809	221.432810465075	64.9645145554776	172.962833200776	108.658617244723	71.3548494559717	235.416029005854	143.374649106358	-0.0698687029052083	0.448078337581541	0.757171294654574
MG_693_X_MG_1542	63.8224769717751	301.294309894301	224.845353126025	66.7096102600866	201.513595871106	114.34886707294	71.3548494559717	235.416029005854	143.374649106358	-0.075468413768009	0.379143426034094	0.744857096933291
MG_1052_X_MG_1542	64.6725240482191	309.39114810771	221.381818452224	68.1056868237738	199.366298355875	92.6109507365122	71.3548494559717	235.416029005854	143.374649106358	-0.0725329792437949	0.423200202202808	0.876231588703971
MG_1090_X_MG_1542	62.7547991405263	312.179085284872	225.566774456882	66.011571978243	219.344459529775	91.0729519383788	71.3548494559717	235.416029005854	143.374649106358	-0.0863152947377346	0.372938472689734	0.924240414077343
MG_1247_X_MG_1542	62.8307553825905	304.342216194999	218.53803289751	64.9645145554776	218.074512758964	97.6432204458062	71.3548494559717	235.416029005854	143.374649106358	-0.0781829736630311	0.342220788158498	0.81345917050529
MG_719_X_MG_1542	63.9641514845158	309.559135180586	219.314680537589	67.0586294010084	218.105846714122	89.9844021142358	71.3548494559717	235.416029005854	143.374649106358	-0.0757525638003985	0.365134304444098	0.87963294665842
MG_379_X_MG_1542	62.5474063571092	304.051939404457	218.490963343566	64.9645145554776	220.968295676486	105.050035606403	71.3548494559717	235.416029005854	143.374649106358	-0.0823401090419418	0.332438135845652	0.759011698826905
MG_807_X_MG_1542	63.1141044080718	315.614631561074	220.432582443762	66.8841198305475	232.524995608247	72.6975034667315	71.3548494559717	235.416029005854	143.374649106358	-0.0868840424112367	0.348950465804332	1.04036086852236
MG_373_X_MG_1542	62.6890808698498	302.915021974831	206.876550907851	63.2194188508686	211.623404344106	105.650166893985	71.3548494559717	235.416029005854	143.374649106358	-0.068334806370062	0.355204929931527	0.661493454592622
MG_384_X_MG_1542	63.6808024590345	309.591388157313	225.998557197656	66.3605911191648	222.498129957724	92.9720686963992	71.3548494559717	235.416029005854	143.374649106358	-0.0751828234642905	0.352180892846939	0.912432373072028
MG_69_X_MG_1542	63.2557789208125	287.377150436615	196.121157831615	64.266476273634	191.302412837302	100.241191392917	71.3548494559717	235.416029005854	143.374649106358	-0.0671706152330589	0.346916946899815	0.610085431470115
MG_1248_X_MG_1542	62.4057318443685	308.1400042046	219.597097861253	63.3939284213295	212.019686718161	116.374590942211	71.3548494559717	235.416029005854	143.374649106358	-0.0737469708082462	0.377359890486102	0.690839194141179
MG_242_X_MG_1542	62.5474063571092	297.870118870497	212.84261687027	63.7429475622513	193.097664150465	91.7718061227932	71.3548494559717	235.416029005854	143.374649106358	-0.0740425419568856	0.390247843313777	0.810298323764685
MG_97_X_MG_1542	61.6973592806652	291.545847678575	216.525809466399	67.0586294010084	182.971267112971	75.5137039682872	71.3548494559717	235.416029005854	143.374649106358	-0.108506486649095	0.393664914700344	0.978413254290963
MG_1249_X_MG_1542	63.3974534335532	303.487512311735	218.443893789622	64.266476273634	190.895071420249	98.8538749099347	71.3548494559717	235.416029005854	143.374649106358	-0.0650813492274579	0.423784236480803	0.803618254099002
MG_584_X_MG_1542	62.9724298953312	309.220478924953	211.195182482225	66.7096102600866	226.198301427103	86.1497970039689	71.3548494559717	235.416029005854	143.374649106358	-0.0877821848600351	0.339735179516325	0.840284867788841
MG_712_X_MG_1542	63.9641514845158	318.04973130396	219.361750091533	68.2801963942347	229.686507905709	69.7200189881536	71.3548494559717	235.416029005854	143.374649106358	-0.0838381425658226	0.367654252827417	1.05881969786538
MG_792_X_MG_1542	NA	NA	NA	70.0252920988437	207.070764977048	76.5788720539529	71.3548494559717	235.416029005854	143.374649106358	NA	NA	NA
MG_883_X_MG_1542	64.6725240482191	315.074394200898	220.420815055276	70.7233303806873	197.246648448136	70.0235339215983	71.3548494559717	235.416029005854	143.374649106358	-0.0896206001150881	0.456443601999405	1.06581716795967
MG_1250_X_MG_1542	63.6808024590345	322.911867545551	223.31559262284	67.9311772533129	219.82552790014	93.6319533166849	71.3548494559717	235.416029005854	143.374649106358	-0.0856110413437527	0.418639676659534	0.884467270867288
MG_415_X_MG_1542	63.3974534335532	300.625060627216	221.668158234796	64.266476273634	224.783665510417	114.898943442008	71.3548494559717	235.416029005854	143.374649106358	-0.0650813492274579	0.306498305885281	0.716537537172214
MG_890_X_MG_1542	63.9641514845158	322.049100418104	229.152217311913	71.0723495216091	238.183539274994	72.8533817232464	71.3548494559717	235.416029005854	143.374649106358	-0.101798645993392	0.36000588677533	1.11954219286669
MG_730_X_MG_1542	64.6725240482191	317.396608525239	227.010552607455	69.501763387461	238.367856658275	103.639337384943	71.3548494559717	235.416029005854	143.374649106358	-0.0817254122090101	0.339837078166247	0.838038046606317
MG_159_X_MG_1542	64.1058259972565	316.05810999107	239.742866949344	64.0919667031731	197.311159532284	89.3920647394791	71.3548494559717	235.416029005854	143.374649106358	-0.0534170117083503	0.46077306146995	1.05994115729217
MG_1422_X_MG_1542	63.3974534335532	298.242371971512	220.58555849408	68.2801963942347	188.731185340523	91.0365803457115	71.3548494559717	235.416029005854	143.374649106358	-0.0919549881257908	0.406315363551837	0.88203917542426
MG_1506_X_MG_1542	64.6725240482191	313.445042195793	213.854612280069	69.501763387461	218.51687447884	77.1088581261037	71.3548494559717	235.416029005854	143.374649106358	-0.0817254122090101	0.38101926425504	0.939869471094691
MG_232_X_MG_1542	64.6725240482191	299.230119383775	228.814885504724	70.1998016693046	221.682525536703	101.722034829809	71.3548494559717	235.416029005854	143.374649106358	-0.0862536337151689	0.309258655097829	0.867139790143522
MG_1251_X_MG_1542	64.5308495354785	313.848781085273	238.048363007355	73.1664643671399	204.720718340207	76.9737636366045	71.3548494559717	235.416029005854	143.374649106358	-0.106971174999672	0.426142138677219	1.16065421161022
MG_718_X_MG_1542	64.2475005099971	307.511071158424	223.174383961008	69.1527442465392	206.393398593488	83.936325761457	71.3548494559717	235.416029005854	143.374649106358	-0.085494259534117	0.392053007240455	0.963604125060724
MG_1321_X_MG_1542	NA	NA	NA	71.24685909207	183.809911206902	94.2398785170931	71.3548494559717	235.416029005854	143.374649106358	NA	NA	NA
MG_1451_X_MG_1542	66.0892691756258	299.876206559516	212.089504007164	70.8978399511482	175.715306118305	94.7516787921308	71.3548494559717	235.416029005854	143.374649106358	-0.0708187036593494	0.458785458271894	0.781319234029225
MG_101_X_MG_1542	64.8141985609598	300.681503336489	221.566174197327	70.3743112397655	195.54171265278	90.3974794940004	71.3548494559717	235.416029005854	143.374649106358	-0.0853794908148467	0.395410613482664	0.895573912287056
MG_155_X_MG_1542	64.5308495354785	312.034551144381	226.139765859488	69.501763387461	182.634887888482	91.6990629358999	71.3548494559717	235.416029005854	143.374649106358	-0.0837370254358322	0.492806443112043	0.923990257309895
MG_1310_X_MG_1542	NA	NA	NA	67.5821581123911	188.468533069346	96.0168906413631	71.3548494559717	235.416029005854	143.374649106358	NA	NA	NA
MG_76_X_MG_1542	64.2475005099971	NA	213.854612280069	69.8507825283828	204.029528152901	121.666657750893	71.3548494559717	235.416029005854	143.374649106358	-0.0900150425003491	NA	0.613745531335229
MG_423_X_MG_1542	64.6725240482191	302.947274951558	223.621544723477	67.9311772533129	204.571421259749	103.327580871913	71.3548494559717	235.416029005854	143.374649106358	-0.0713709684144774	0.377072344989298	0.812886285974578
MG_98_X_MG_1542	64.1058259972565	308.478660460233	225.763209427935	68.9782346760783	195.601615802347	95.7674854309393	71.3548494559717	235.416029005854	143.374649106358	-0.0863761543652175	0.431396900688385	0.888109009855177
MG_561_X_MG_1542	63.8224769717751	294.150275549278	218.679241559343	67.4076485419302	206.213689144789	98.3446726047997	71.3548494559717	235.416029005854	143.374649106358	-0.0801192268426862	0.332112688344679	0.809365010718122
MG_391_X_MG_1542	64.6725240482191	295.287192978903	231.50569500912	74.1322325169742	177.856977864641	90.0155637067964	71.3548494559717	235.416029005854	143.374649106358	-0.110951664282533	0.429017564998797	NA
MG_435_X_MG_1542	64.2475005099971	305.003402217902	231.435090678204	68.4547059646956	215.365047224723	81.9099084267631	71.3548494559717	235.416029005854	143.374649106358	-0.0809283340228729	0.353221855577145	1.05460235013382
MG_1473_X_MG_1542	63.6808024590345	307.333679786426	231.458625455176	67.4076485419302	213.190102102	89.0075650348797	71.3548494559717	235.416029005854	143.374649106358	-0.0821611980493842	0.370171553507086	0.992051124140677
MG_784_X_MG_1542	62.9724298953312	310.220321203489	229.999469282908	64.9645145554776	229.281009662489	150.10664565204	71.3548494559717	235.416029005854	143.374649106358	-0.076104405973575	0.335150841901082	0.567387587493438
MG_1033_X_MG_1542	63.2557789208125	291.328140085668	213.407451517599	64.4409858440949	190.224156145104	88.6230653458682	71.3548494559717	235.416029005854	143.374649106358	-0.0683693828895872	0.368893963723586	0.839737533806995
MG_677_X_MG_1542	64.3891750227378	304.860951576067	221.479880019019	69.3272538170001	196.684480429127	83.5427331637569	71.3548494559717	235.416029005854	143.374649106358	-0.0846145526016114	0.411064994923085	0.952075048665745
MG_699_X_MG_1542	63.5391279462938	296.448300141074	214.513586035287	66.8841198305475	170.244151797372	104.738279093373	71.3548494559717	235.416029005854	143.374649106358	-0.0807349291703664	0.461559769332512	0.729160891306748
MG_684_X_MG_1542	62.8307553825905	297.996443023969	222.185923328181	67.0586294010084	163.986576634959	103.573089125924	71.3548494559717	235.416029005854	143.374649106358	-0.0921295252247468	0.492210810922753	0.799457042357604
MG_578_X_MG_1542	64.3891750227378	306.108066670801	232.552992584377	69.501763387461	183.035778197119	87.3227808842436	71.3548494559717	235.416029005854	143.374649106358	-0.0857486386626556	0.463050518132049	1.01608654759484
MG_583_X_MG_1542	63.8224769717751	309.180162704044	225.151305226662	68.4547059646956	226.396442614131	75.1977312570457	71.3548494559717	235.416029005854	143.374649106358	-0.0870083696390818	0.338985764587412	1.06019905033125
MG_796_X_MG_1542	65.5225711246631	318.452893513048	224.56293580236	69.1527442465392	239.814748117036	93.0552037675797	71.3548494559717	235.416029005854	143.374649106358	-0.067344769089271	0.340203155363817	0.899615747103602
MG_797_X_MG_1542	64.8141985609598	313.808464864364	222.374201543958	69.3272538170001	211.052020455932	69.1707579130815	71.3548494559717	235.416029005854	143.374649106358	-0.0785722269847232	0.405737612098594	1.09248653887515
MG_1339_X_MG_1542	NA	NA	NA	66.3605911191648	207.015469762064	109.640650260767	71.3548494559717	235.416029005854	143.374649106358	NA	NA	NA
MG_1091_X_MG_1542	63.5391279462938	314.139057875816	222.680153644594	68.6292155351565	256.993128238888	106.866017294801	71.3548494559717	235.416029005854	143.374649106358	-0.092194844458607	0.275926953241771	0.779727946277261
MG_73_X_MG_1542	64.5308495354785	316.265066586359	219.10286754484	66.5351006896257	210.12121767036	78.8079311221162	71.3548494559717	235.416029005854	143.374649106358	-0.0640238905396564	0.419702029160309	0.97227764048408
MG_1345_X_MG_1542	NA	NA	NA	64.4409858440949	243.278071748899	127.925169749967	71.3548494559717	235.416029005854	143.374649106358	NA	NA	NA
MG_166_X_MG_1542	63.1141044080718	296.214466059804	209.900769748761	61.8233422871814	187.745087339966	87.6696100049893	71.3548494559717	235.416029005854	143.374649106358	-0.0521855931218318	0.400007962062982	0.816974553326628
MG_224_X_MG_1542	63.1141044080718	309.825222238584	231.646903670952	67.2331389714693	189.187370864145	101.901294824801	71.3548494559717	235.416029005854	143.374649106358	-0.0891836280441323	0.459362889385451	0.888867696996553
MG_1505_X_MG_1542	65.6642456374038	329.85432078603	245.344143868696	70.7233303806873	229.640428559888	73.0118579512228	71.3548494559717	235.416029005854	143.374649106358	-0.0756603763801721	0.41855602871357	1.26764734275608
MG_130_X_MG_1542	61.6973592806652	303.173045788647	224.704144464192	60.6017752939551	206.75742542547	115.150946628569	71.3548494559717	235.416029005854	143.374649106358	-0.0648842466592504	0.371285601839467	0.738351236173822
MG_378_X_MG_1542	61.6973592806652	311.744274353838	223.19791873798	63.5684379917904	220.065140498406	94.7551072840179	71.3548494559717	235.416029005854	143.374649106358	-0.0854453601339591	0.36885691539405	0.874590745157296
